episode,total_reward,avg_reward_per_decision,epsilon
654,-269229.0,-2492.8611,0.1402
655,-264547.0,-2383.3063,0.1397
656,-254712.0,-2315.5636,0.1393
657,-216355.0,-2207.7041,0.1389
658,-254983.0,-2405.5,0.1385
659,-244361.0,-2241.844,0.1381
660,-266839.0,-2470.7315,0.1377
661,-239270.0,-2136.3393,0.1372
662,-249136.0,-2568.4124,0.1368
663,-232893.0,-2136.633,0.1364
664,-242208.0,-2374.5882,0.136
665,-231520.0,-2104.7273,0.1356
666,-241350.0,-2135.8407,0.1352
667,-256269.0,-2512.4412,0.1348
668,-258206.0,-2435.9057,0.1344
669,-240343.0,-2246.1963,0.134
670,-255348.0,-2220.4174,0.1336
671,-250100.0,-2359.434,0.1332
672,-249904.0,-2335.5514,0.1328
673,-260665.0,-2555.5392,0.1324
674,-217183.0,-2108.5728,0.132
675,-246374.0,-2239.7636,0.1316
676,-264014.0,-2467.4206,0.1312
677,-223024.0,-2027.4909,0.1308
678,-281000.0,-2626.1682,0.1304
679,-256205.0,-2463.5096,0.13
680,-229779.0,-2209.4135,0.1296
681,-275856.0,-2652.4615,0.1292
682,-235868.0,-2144.2545,0.1289
683,-256870.0,-2423.3019,0.1285
684,-243925.0,-2279.6729,0.1281
685,-240998.0,-2339.7864,0.1277
686,-267422.0,-2476.1296,0.1273
687,-238253.0,-2335.8137,0.1269
688,-252292.0,-2497.9406,0.1266
689,-235542.0,-2403.4898,0.1262
690,-253162.0,-2240.3717,0.1258
691,-238540.0,-2149.009,0.1254
692,-247909.0,-2193.885,0.125
693,-234056.0,-2089.7857,0.1247
694,-275207.0,-2671.9126,0.1243
695,-233285.0,-2200.8019,0.1239
696,-242297.0,-2285.8208,0.1235
697,-246303.0,-2259.6606,0.1232
698,-249031.0,-2349.3491,0.1228
699,-251780.0,-2288.9091,0.1224
